Latitude,Longitude,elevation,펌프대수(대),불투수면 비율(%),불투수면 면적(㎢),행정구역면적(㎢)
35.1304646,126.9147085,69.73810577392578,4.0,27.86,16.88,60.58
35.1401004,126.9000448,63.69367980957031,4.0,27.86,16.88,60.58
35.1345714,126.9214598,58.11093902587891,4.0,27.86,16.88,60.58
35.1454264,126.8929937,48.66435623168945,4.0,27.86,16.88,60.58
35.1401466,126.9168412,52.0,4.0,27.86,16.88,60.58
35.1429043,126.9010918,60.96196365356445,4.0,27.86,16.88,60.58
35.1482706,126.8916142,48.62084197998047,4.0,27.86,16.88,60.58
35.134819,126.9094092,55.16485977172852,4.0,27.86,16.88,60.58
35.148495,126.8915863,48.29403686523438,4.0,27.86,16.88,60.58
35.137953,126.8955394,48.05595779418945,4.0,27.86,16.88,60.58
35.0702665,126.8398846,32.94120788574219,4.0,27.86,16.88,60.58
35.1372588,126.9157633,58.49478912353516,4.0,27.86,16.88,60.58
35.1432637,126.9123252,61.88647842407227,4.0,27.86,16.88,60.58
35.1316793,126.9144802,61.65797805786133,4.0,27.86,16.88,60.58
35.1368892,126.9057718,60.0813102722168,4.0,27.86,16.88,60.58
35.145873,126.8987283,56.47628021240234,4.0,27.86,16.88,60.58
35.12962419999999,126.9253456,62.21759796142578,4.0,27.86,16.88,60.58
35.1282809,126.9082876,57.25283432006836,4.0,27.86,16.88,60.58
35.07496709999999,126.8462187,48.30582427978516,4.0,27.86,16.88,60.58
35.144263,126.9008444,57.66441345214844,4.0,27.86,16.88,60.58
35.1418276,126.8923002,42.9149169921875,4.0,27.86,16.88,60.58
35.1311359,126.8985095,52.77424240112305,4.0,27.86,16.88,60.58
35.0746149,126.8227533,20.08893013000488,4.0,27.86,16.88,60.58
35.147394,126.8938512,53.15812683105469,4.0,27.86,16.88,60.58
35.0576146,126.7846726,13.08591270446777,4.0,27.86,16.88,60.58
35.1411141,126.9142243,58.55310821533203,4.0,27.86,16.88,60.58
35.1333226,126.9156682,60.33847045898438,4.0,27.86,16.88,60.58
35.1309051,126.9188317,74.58509063720703,4.0,27.86,16.88,60.58
35.1266451,126.8947896,57.70002746582031,4.0,27.86,16.88,60.58
35.0979737,126.8726451,55.28878021240234,4.0,27.86,16.88,60.58
35.1403191,126.8954678,50.75851440429688,4.0,27.86,16.88,60.58
35.1301739,126.9218991,76.70375061035156,4.0,27.86,16.88,60.58
35.14286930000001,126.9012367,60.0546875,4.0,27.86,16.88,60.58
35.1498578,126.9001443,76.09986877441406,4.0,27.86,16.88,60.58
35.128442,126.9270275,65.6656723022461,4.0,27.86,16.88,60.58
35.1314998,126.9055187,51.50786972045898,4.0,27.86,16.88,60.58
35.1434354,126.8886082,38.31359481811523,4.0,27.86,16.88,60.58
35.1315946,126.9229975,60.89565658569336,4.0,27.86,16.88,60.58
35.137314,126.9065496,60.23353958129883,4.0,27.86,16.88,60.58
35.1396884,126.8910274,39.05413436889648,4.0,27.86,16.88,60.58
35.14507,126.9124418,48.82279586791992,4.0,27.86,16.88,60.58
35.1430784,126.9025209,54.51345443725586,4.0,27.86,16.88,60.58
35.1454941,126.9083674,59.22262573242188,4.0,27.86,16.88,60.58
35.0885204,126.8654611,46.29071807861328,4.0,27.86,16.88,60.58
35.1315967,126.9222051,64.1093521118164,4.0,27.86,16.88,60.58
35.1381636,126.8911093,40.14562606811523,4.0,27.86,16.88,60.58
35.0748641,126.821158,21.6160888671875,4.0,27.86,16.88,60.58
35.0814353,126.8343068,25.19585227966309,4.0,27.86,16.88,60.58
35.0836102,126.8316739,24.45724296569824,4.0,27.86,16.88,60.58
35.148264,126.8918865,48.63045501708984,4.0,27.86,16.88,60.58
35.140103,126.8927226,42.28926086425781,4.0,27.86,16.88,60.58
35.13501,126.9045311,50.43084335327148,4.0,27.86,16.88,60.58
35.134186,126.8947299,41.28816986083984,4.0,27.86,16.88,60.58
35.1352274,126.9041576,51.83790969848633,4.0,27.86,16.88,60.58
35.1497229,126.9025942,51.10576629638672,4.0,27.86,16.88,60.58
35.0562414,126.7833841,13.35192012786865,4.0,27.86,16.88,60.58
35.1271626,126.9110525,52.77712249755859,4.0,27.86,16.88,60.58
35.1414912,126.8912209,38.7345085144043,4.0,27.86,16.88,60.58
35.1493811,126.9029633,49.49967956542969,4.0,27.86,16.88,60.58
35.058358,126.7861766,12.32698631286621,4.0,27.86,16.88,60.58
35.1499937,126.9025606,51.25256729125977,4.0,27.86,16.88,60.58
35.1314649,126.9135798,62.44991302490234,4.0,27.86,16.88,60.58
35.1321469,126.8993488,55.52763366699219,4.0,27.86,16.88,60.58
35.1304177,126.9227717,65.02227783203125,4.0,27.86,16.88,60.58
35.1332887,126.8979988,46.01782989501953,4.0,27.86,16.88,60.58
35.0607053,126.7908879,12.67075157165527,4.0,27.86,16.88,60.58
35.1315816,126.903092,51.04928207,4.0,27.86,16.88,60.58
35.1434595,126.8930455,50.47729110717773,4.0,27.86,16.88,60.58
35.0898219,126.8435497,34.72869491577148,4.0,27.86,16.88,60.58
35.1521998,126.9004321,53.85699462890625,4.0,27.86,16.88,60.58
35.1275429,126.9115958,53.5998649597168,4.0,27.86,16.88,60.58
35.1357871,126.8942708,40.83628463745117,4.0,27.86,16.88,60.58
35.1298472,126.9140866,69.18797302246094,4.0,27.86,16.88,60.58
35.1468387,126.9007503,59.68326568603516,4.0,27.86,16.88,60.58
35.1431267,126.8999262,59.74909210205078,4.0,27.86,16.88,60.58
35.0761771,126.8019785,16.67560386657715,4.0,27.86,16.88,60.58
35.1480875,126.902287,52.39432907104492,4.0,27.86,16.88,60.58
35.1385291,126.8937702,42.1723518371582,4.0,27.86,16.88,60.58
35.145277,126.8946645,60.71411514282227,4.0,27.86,16.88,60.58
35.1324553,126.9060017,49.13676834106445,4.0,27.86,16.88,60.58
35.0747703,126.8188144,26.8282299041748,4.0,27.86,16.88,60.58
35.15153530000001,126.8997746,62.73849868774414,4.0,27.86,16.88,60.58
35.1249911,126.8940986,67.12395477294922,4.0,27.86,16.88,60.58
35.1406626,126.9143956,56.72849655151367,4.0,27.86,16.88,60.58
35.1326591,126.8968746,43.29335021972656,4.0,27.86,16.88,60.58
35.1069249,126.8755772,52.24528503417969,4.0,27.86,16.88,60.58
35.1458143,126.8980761,59.83092498779297,4.0,27.86,16.88,60.58
35.1370937,126.9055603,60.71969223022461,4.0,27.86,16.88,60.58
35.1428299,126.8885892,38.0,4.0,27.86,16.88,60.58
35.0543697,126.8096646,14.98486996,4.0,27.86,16.88,60.58
35.1481297,126.9011432,59.03235626220703,4.0,27.86,16.88,60.58
35.1461514,126.9078932,62.58831787109375,4.0,27.86,16.88,60.58
35.1284937,126.9070664,58.81119155883789,4.0,27.86,16.88,60.58
35.1522206,126.8999033,54.78030395507812,4.0,27.86,16.88,60.58
35.110767,126.8899722,69.69132232666016,4.0,27.86,16.88,60.58
35.12847259999999,126.8936192,57.77111053466797,4.0,27.86,16.88,60.58
35.1361673,126.8952571,42.07363891601562,4.0,27.86,16.88,60.58
35.141816,126.8892019,38.02103424072266,4.0,27.86,16.88,60.58
35.1396404,126.9160289,53.00456619262695,4.0,27.86,16.88,60.58
35.13240529999999,126.9053871,48.35740280151367,4.0,27.86,16.88,60.58
35.1435403,126.8927194,48.15758895874023,4.0,27.86,16.88,60.58
35.0766123,126.8022476,16.98080635070801,4.0,27.86,16.88,60.58
35.1360533,126.9025881,55.92082595825195,4.0,27.86,16.88,60.58
35.1470106,126.8971693,72.19428253173828,4.0,27.86,16.88,60.58
35.1375894,126.9173651,56.36670684814453,4.0,27.86,16.88,60.58
35.1421911,126.8922906,43.40235900878906,4.0,27.86,16.88,60.58
35.1452726,126.8890298,43.63640213012695,4.0,27.86,16.88,60.58
35.1403025,126.8913644,38.95622253417969,4.0,27.86,16.88,60.58
35.0921035,126.8164558,30.0809268951416,4.0,27.86,16.88,60.58
35.1324456,126.9169531,62.75482177734375,4.0,27.86,16.88,60.58
35.1339738,126.9196523,62.44945526123047,4.0,27.86,16.88,60.58
35.1307822,126.8972185,48.89042663574219,4.0,27.86,16.88,60.58
35.1372347,126.8895883,46.0379753112793,4.0,27.86,16.88,60.58
35.0735214,126.8064485,16.27575302,4.0,27.86,16.88,60.58
35.1423341,126.8908881,38.24983215332031,4.0,27.86,16.88,60.58
35.1187193,126.8995534,66.83905029296875,4.0,27.86,16.88,60.58
35.135814,126.9010461,50.78277969360352,4.0,27.86,16.88,60.58
35.1489021,126.9022738,53.02079391479492,4.0,27.86,16.88,60.58
35.1216488,126.9176414,79.16154479980469,4.0,27.86,16.88,60.58
35.1434516,126.9026854,54.41355895996094,4.0,27.86,16.88,60.58
35.1425531,126.8939298,50.60467910766602,4.0,27.86,16.88,60.58
35.1070766,126.8758324,51.61444091796875,4.0,27.86,16.88,60.58
35.1480545,126.9010255,59.98261260986328,4.0,27.86,16.88,60.58
35.1098144,126.8809505,57.56025695800781,4.0,27.86,16.88,60.58
35.1475742,126.9034492,48.18663787841797,4.0,27.86,16.88,60.58
35.1369917,126.9041099,59.3195686340332,4.0,27.86,16.88,60.58
35.1423392,126.8934543,48.19085311889648,4.0,27.86,16.88,60.58
35.1394136,126.9172754,52.51978302001953,4.0,27.86,16.88,60.58
35.1304594,126.8874538,75.49244689941406,4.0,27.86,16.88,60.58
35.1483308,126.9019635,53.4180793762207,4.0,27.86,16.88,60.58
35.1329988,126.8966219,42.2557258605957,4.0,27.86,16.88,60.58
35.1440697,126.8878674,38.22214126586914,4.0,27.86,16.88,60.58
35.1279753,126.8935115,60.52536010742188,4.0,27.86,16.88,60.58
35.1329276,126.9141228,56.14435577392578,4.0,27.86,16.88,60.58
35.1322594,126.9079611,48.17535018920898,4.0,27.86,16.88,60.58
35.1495779,126.8930157,46.59814453125,4.0,27.86,16.88,60.58
35.1423014,126.89136,38.93708801269531,4.0,27.86,16.88,60.58
35.1411926,126.8896455,38.48876190185547,4.0,27.86,16.88,60.58
35.1486803,126.8938853,51.48346710205078,4.0,27.86,16.88,60.58
35.1033929,126.8551691,42.83843231201172,4.0,27.86,16.88,60.58
35.0528314,126.8180096,20.38753700256348,4.0,27.86,16.88,60.58
35.1447107,126.8949477,63.57973480224609,4.0,27.86,16.88,60.58
35.1513572,126.8988074,63.08362579345703,4.0,27.86,16.88,60.58
35.1095441,126.8844519,58.65341186523438,4.0,27.86,16.88,60.58
35.1377503,126.9050006,64.9410400390625,4.0,27.86,16.88,60.58
35.1281235,126.9093009,55.86142730712891,4.0,27.86,16.88,60.58
35.1268129,126.9098849,54.45454406738281,4.0,27.86,16.88,60.58
35.1277165,126.8950721,52.04246520996094,4.0,27.86,16.88,60.58
35.1424135,126.8932855,47.84936904907227,4.0,27.86,16.88,60.58
35.0764065,126.8441269,42.73905944824219,4.0,27.86,16.88,60.58
35.1360543,126.9024477,55.3950080871582,4.0,27.86,16.88,60.58
35.1394593,126.9174351,52.45322799682617,4.0,27.86,16.88,60.58
35.1434005,126.9020473,56.49520874023438,4.0,27.86,16.88,60.58
35.0564403,126.8026992,14.52317714691162,4.0,27.86,16.88,60.58
35.0814563,126.8333042,25.50619316101074,4.0,27.86,16.88,60.58
35.0871764,126.864392,43.22824096679688,4.0,27.86,16.88,60.58
35.1426307,126.8887871,37.80997085571289,4.0,27.86,16.88,60.58
35.1347978,126.8970781,42.06406021118164,4.0,27.86,16.88,60.58
35.1326027,126.896686,42.82615280151367,4.0,27.86,16.88,60.58
35.13730049999999,126.8947338,41.50666046142578,4.0,27.86,16.88,60.58
35.1426883,126.8933694,49.51976013183594,4.0,27.86,16.88,60.58
35.1205883,126.8960677,67.42686462,4.0,27.86,16.88,60.58
35.1043886,126.8783397,47.55937957763672,4.0,27.86,16.88,60.58
35.1434196,126.9025242,54.74220657348633,4.0,27.86,16.88,60.58
35.1467084,126.9078434,63.71239471435547,4.0,27.86,16.88,60.58
35.1337112,126.8968657,42.78768920898438,4.0,27.86,16.88,60.58
35.1221426,126.8990212,59.1434440612793,4.0,27.86,16.88,60.58
35.1465273,126.8935132,52.16911697387695,4.0,27.86,16.88,60.58
35.1340544,126.9151083,59.36819839477539,4.0,27.86,16.88,60.58
35.1478631,126.8912468,49.04881286621094,4.0,27.86,16.88,60.58
35.1192795,126.8993259,64.69975280761719,4.0,27.86,16.88,60.58
35.1303173,126.9054295,53.47325897216797,4.0,27.86,16.88,60.58
35.1464291,126.8923417,50.01710510253906,4.0,27.86,16.88,60.58
35.13433270000001,126.9068435,47.21715927124023,4.0,27.86,16.88,60.58
35.1404072,126.9008285,59.34846115112305,4.0,27.86,16.88,60.58
35.1322816,126.9015523,56.06464767456055,4.0,27.86,16.88,60.58
35.1390615,126.8943938,45.64562225341797,4.0,27.86,16.88,60.58
35.1409915,126.8925224,42.66806411743164,4.0,27.86,16.88,60.58
35.14802630000001,126.8945051,58.10431289672852,4.0,27.86,16.88,60.58
35.1215372,126.9175966,80.03105163574219,4.0,27.86,16.88,60.58
35.1421412,126.8963222,63.36911773681641,4.0,27.86,16.88,60.58
35.1431151,126.9026522,54.45804595947266,4.0,27.86,16.88,60.58
35.1469322,126.9030353,48.1446418762207,4.0,27.86,16.88,60.58
35.1454059,126.8912561,46.58412170410156,4.0,27.86,16.88,60.58
35.1420799,126.8897911,36.98449325561523,4.0,27.86,16.88,60.58
35.1319644,126.8961125,42.7369384765625,4.0,27.86,16.88,60.58
35.0878953,126.8651374,44.86266708374023,4.0,27.86,16.88,60.58
35.131436,126.9043978,51.32839584350586,4.0,27.86,16.88,60.58
35.1408316,126.8947957,47.45467376708984,4.0,27.86,16.88,60.58
35.1406577,126.8867559,43.80436325073242,4.0,27.86,16.88,60.58
35.1376116,126.8971915,51.71551513671875,4.0,27.86,16.88,60.58
35.1291334,126.9258441,63.2382926940918,4.0,27.86,16.88,60.58
35.1388744,126.8934139,41.69495010375977,4.0,27.86,16.88,60.58
35.1373145,126.8928426,40.3824348449707,4.0,27.86,16.88,60.58
35.1409914,126.9052765,61.25132751464844,4.0,27.86,16.88,60.58
35.14925789999999,126.8928782,46.4792366027832,4.0,27.86,16.88,60.58
35.131159,126.9243124,60.03925323486328,4.0,27.86,16.88,60.58
35.1428222,126.9084875,66.20146179199219,4.0,27.86,16.88,60.58
35.1398536,126.9177584,52.38254547119141,4.0,27.86,16.88,60.58
35.1354685,126.8965717,44.11875915527344,4.0,27.86,16.88,60.58
35.1048511,126.8791279,48.79302597045898,4.0,27.86,16.88,60.58
35.1298108,126.8918627,57.87737655639648,4.0,27.86,16.88,60.58
35.1415105,126.9103605,79.03575134277344,4.0,27.86,16.88,60.58
35.1427895,126.9002446,61.6860466003418,4.0,27.86,16.88,60.58
35.1423774,126.8911702,38.66067123413086,4.0,27.86,16.88,60.58
35.1400021,126.8953766,50.36005783081055,4.0,27.86,16.88,60.58
35.1316397,126.9108491,55.69392776489258,4.0,27.86,16.88,60.58
35.1482361,126.8944042,56.51342391967773,4.0,27.86,16.88,60.58
35.1459478,126.8921121,48.02153396606445,4.0,27.86,16.88,60.58
35.1328334,126.9219122,60.94918441772461,4.0,27.86,16.88,60.58
35.1442752,126.8883112,39.0573844909668,4.0,27.86,16.88,60.58
35.133575,126.908554,49.99948883056641,4.0,27.86,16.88,60.58
35.1399866,126.9174316,52.0,4.0,27.86,16.88,60.58
35.1391482,126.8927409,41.94331359863281,4.0,27.86,16.88,60.58
35.1376925,126.8932658,40.27982711791992,4.0,27.86,16.88,60.58
35.1410626,126.8893849,38.94652938842773,4.0,27.86,16.88,60.58
35.1246109,126.9122198,61.76140594482422,4.0,27.86,16.88,60.58
35.1418606,126.9097599,72.86258697509766,4.0,27.86,16.88,60.58
35.1455871,126.8926182,47.58958435058594,4.0,27.86,16.88,60.58
35.1368237,126.8959331,46.03411483764648,4.0,27.86,16.88,60.58
35.143467,126.9140989,55.4010009765625,4.0,27.86,16.88,60.58
35.1461788,126.8942613,55.93010330200195,4.0,27.86,16.88,60.58
35.1314139,126.8972465,48.20651245117188,4.0,27.86,16.88,60.58
35.1239449,126.9185413,76.09090423583984,4.0,27.86,16.88,60.58
35.1417577,126.9021206,56.90739059448242,4.0,27.86,16.88,60.58
35.1467889,126.8887679,42.50955200195312,4.0,27.86,16.88,60.58
35.1465402,126.8990583,61.15447235107422,4.0,27.86,16.88,60.58
35.0557542,126.7828537,12.64238357543945,4.0,27.86,16.88,60.58
35.0829943,126.8063399,21.64476013183594,4.0,27.86,16.88,60.58
35.1447577,126.9130881,49.47375106811523,4.0,27.86,16.88,60.58
35.1333812,126.9062067,47.38732528686523,4.0,27.86,16.88,60.58
35.1436314,126.8897305,38.03295516967773,4.0,27.86,16.88,60.58
35.1369922,126.8893297,46.0987548828125,4.0,27.86,16.88,60.58
35.1296305,126.9183342,75.28966522216797,4.0,27.86,16.88,60.58
35.0859537,126.8653309,38.63468170166016,4.0,27.86,16.88,60.58
35.1422393,126.8912794,38.81970596313477,4.0,27.86,16.88,60.58
35.139081,126.8897919,41.05237579345703,4.0,27.86,16.88,60.58
35.1375234,126.9128398,64.69062042236328,4.0,27.86,16.88,60.58
35.1397622,126.8910008,39.00500869750977,4.0,27.86,16.88,60.58
35.1038405,126.9020617,88.32015991210938,4.0,27.86,16.88,60.58
35.1263297,126.9115841,53.31533813476562,4.0,27.86,16.88,60.58
35.1088027,126.8793073,50.79972076416016,4.0,27.86,16.88,60.58
35.0675135,126.7913643,12.07137584686279,4.0,27.86,16.88,60.58
35.1479417,126.9049563,47.97385406494141,4.0,27.86,16.88,60.58
35.1472893,126.9076248,61.2095947265625,4.0,27.86,16.88,60.58
35.1459205,126.9105831,52.15830612182617,4.0,27.86,16.88,60.58
35.1466472,126.8923559,50.7542610168457,4.0,27.86,16.88,60.58
35.1032879,126.8542134,43.78789520263672,4.0,27.86,16.88,60.58
35.1430464,126.8918857,42.81082153320312,4.0,27.86,16.88,60.58
35.1306803,126.8934947,47.65668487548828,4.0,27.86,16.88,60.58
35.1239379,126.8952349,60.74592971801758,4.0,27.86,16.88,60.58
35.1287569,126.9269968,62.44763946533203,4.0,27.86,16.88,60.58
35.0703948,126.8374203,28.34600830078125,4.0,27.86,16.88,60.58
35.1281788,126.9141914,63.26873779296875,4.0,27.86,16.88,60.58
35.0711793,126.8399031,31.9978084564209,4.0,27.86,16.88,60.58
35.1262262,126.8963245,51.51031494140625,4.0,27.86,16.88,60.58
35.1463635,126.8931242,51.41024780273438,4.0,27.86,16.88,60.58
35.1411114,126.8890572,39.01965713500977,4.0,27.86,16.88,60.58
35.1438367,126.906698,62.56800079345703,4.0,27.86,16.88,60.58
35.1518303,126.9015407,51.23117828369141,4.0,27.86,16.88,60.58
35.1388504,126.9130328,67.4775161743164,4.0,27.86,16.88,60.58
35.1465361,126.8987846,61.61875534057617,4.0,27.86,16.88,60.58
35.1422478,126.9101899,73.13513946533203,4.0,27.86,16.88,60.58
35.13248129999999,126.9120345,58.21348190307617,4.0,27.86,16.88,60.58
35.1396187,126.89089,39.05584716796875,4.0,27.86,16.88,60.58
35.13744,126.9149587,58.12025833129883,4.0,27.86,16.88,60.58
35.1490472,126.8916471,46.97967529296875,4.0,27.86,16.88,60.58
35.1188945,126.8974913,65.99314880371094,4.0,27.86,16.88,60.58
35.1352707,126.8981047,46.62001419067383,4.0,27.86,16.88,60.58
35.1096704,126.8786512,52.86974716186523,4.0,27.86,16.88,60.58
35.1324676,126.8960853,41.6356315612793,4.0,27.86,16.88,60.58
35.1467631,126.893494,51.92271423339844,4.0,27.86,16.88,60.58
35.1441475,126.9036606,53.47667694091797,4.0,27.86,16.88,60.58
35.12990509999999,126.897303,49.29404830932617,4.0,27.86,16.88,60.58
35.1276658,126.8939936,58.79531860351562,4.0,27.86,16.88,60.58
35.0824877,126.8406566,23.13516426,4.0,27.86,16.88,60.58
35.131788,126.9229945,60.62026214599609,4.0,27.86,16.88,60.58
35.0686776,126.8032671,17.95438957214355,4.0,27.86,16.88,60.58
35.1458632,126.9010016,55.87312698364258,4.0,27.86,16.88,60.58
35.1255193,126.9105442,56.92578125,4.0,27.86,16.88,60.58
35.1480064,126.8950233,64.1746826171875,4.0,27.86,16.88,60.58
35.07287840000001,126.8058876,15.45888328552246,4.0,27.86,16.88,60.58
35.1324144,126.9137133,57.99342346191406,4.0,27.86,16.88,60.58
35.14664,126.900245,61.13755035400391,4.0,27.86,16.88,60.58
35.1362435,126.903201,58.22668075561523,4.0,27.86,16.88,60.58
35.0565614,126.8029243,14.6746883392334,4.0,27.86,16.88,60.58
35.1436856,126.909596,60.97673416137695,4.0,27.86,16.88,60.58
35.120816,126.9125311,65.81689453125,4.0,27.86,16.88,60.58
35.1307217,126.9050864,53.98709487915039,4.0,27.86,16.88,60.58
35.1413774,126.9007972,62.65919876098633,4.0,27.86,16.88,60.58
35.1340736,126.9225257,58.77113342285156,4.0,27.86,16.88,60.58
35.1444579,126.89375,55.78116607666016,4.0,27.86,16.88,60.58
35.1420823,126.9023386,54.53588104248047,4.0,27.86,16.88,60.58
35.1451403,126.8934882,51.578369140625,4.0,27.86,16.88,60.58
35.1432426,126.8950007,57.97364807128906,4.0,27.86,16.88,60.58
35.1289329,126.8971139,50.91342163085938,4.0,27.86,16.88,60.58
35.1302409,126.9231132,64.036865234375,4.0,27.86,16.88,60.58
35.1451079,126.901925,52.5566520690918,4.0,27.86,16.88,60.58
35.1451151,126.8904311,45.93515777587891,4.0,27.86,16.88,60.58
35.1317971,126.9130763,60.83634948730469,4.0,27.86,16.88,60.58
35.1437685,126.8898583,38.51185607910156,4.0,27.86,16.88,60.58
35.0869942,126.8402105,29.00403022766113,4.0,27.86,16.88,60.58
35.1346467,126.9048741,49.27906036376953,4.0,27.86,16.88,60.58
35.1463112,126.9031607,49.01355361938477,4.0,27.86,16.88,60.58
35.1315859,126.9219471,67.36700439453125,4.0,27.86,16.88,60.58
35.1405799,126.9009281,59.77005767822266,4.0,27.86,16.88,60.58
35.1419271,126.9059112,61.19744110107422,4.0,27.86,16.88,60.58
35.1033659,126.8550279,42.93970489501953,4.0,27.86,16.88,60.58
35.1422154,126.894822,50.34023666381836,4.0,27.86,16.88,60.58
35.1273927,126.9139188,58.52846527099609,4.0,27.86,16.88,60.58
35.1483472,126.8927008,48.07266616821289,4.0,27.86,16.88,60.58
35.1385209,126.9175476,54.57780838012695,4.0,27.86,16.88,60.58
35.1297322,126.9235565,67.49971771240234,4.0,27.86,16.88,60.58
35.135939,126.9078347,53.44931411743164,4.0,27.86,16.88,60.58
35.1349585,126.9102651,59.42966461181641,4.0,27.86,16.88,60.58
35.1299519,126.9056989,53.47975921630859,4.0,27.86,16.88,60.58
35.141228,126.8929792,44.67686462402344,4.0,27.86,16.88,60.58
35.1474975,126.8925832,49.53654098510742,4.0,27.86,16.88,60.58
35.1379836,126.9061857,65.02749633789062,4.0,27.86,16.88,60.58
35.1311278,126.9118193,58.43874359130859,4.0,27.86,16.88,60.58
35.064892,126.8040941,19.70904541015625,4.0,27.86,16.88,60.58
35.1343012,126.9194116,59.69325256347656,4.0,27.86,16.88,60.58
35.1413521,126.8893038,38.69664001464844,4.0,27.86,16.88,60.58
35.1455995,126.8896237,45.60816955566406,4.0,27.86,16.88,60.58
35.1438616,126.893534,55.42354202270508,4.0,27.86,16.88,60.58
35.088868,126.8626011,53.17266464233398,4.0,27.86,16.88,60.58
35.144915,126.9054498,59.05224990844727,4.0,27.86,16.88,60.58
35.1436735,126.8954676,61.92061233520508,4.0,27.86,16.88,60.58
